Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[549]    0.0    0.00    0.00       2         SXIL_FreeTop [549]
-----------------------------------------------
                0.00    0.00       2/2           SXIL_ParseType [184]
[550]    0.0    0.00    0.00       2         SXIL_IndexTypeBody [550]
                0.00    0.00       1/117         sxil_ralloc [418]
-----------------------------------------------
                0.00    0.00       2/2           SXIL_AsmMovXRegXRegT [548]
[551]    0.0    0.00    0.00       2         SXIL_TypeInt128P [551]
                0.00    0.00       2/4874        SXIL_TypeBaseP [336]
-----------------------------------------------
                0.00    0.00       2/2           gcllSpaceNew <cycle 7> [553]
[552]    0.0    0.00    0.00       2         gcllSpaceLookup [552]
-----------------------------------------------
                                   2             BGBGC_Init <cycle 7> [98]
[553]    0.0    0.00    0.00       2         gcllSpaceNew <cycle 7> [553]
                0.00    0.00       2/2           gcllSpaceLookup [552]
                0.00    0.00       2/2           BGBGC_SpaceAlloc [546]
                                   2             gcstrdup <cycle 7> [554]
-----------------------------------------------
                                   2             gcllSpaceNew <cycle 7> [553]
[554]    0.0    0.00    0.00       2         gcstrdup <cycle 7> [554]
                                   2             gctalloc <cycle 7> [408]
-----------------------------------------------
                0.00    0.00       2/2           BGBCC_LoadCSource [2]
[555]    0.0    0.00    0.00       2         sxil_puts [555]
-----------------------------------------------
                0.00    0.00       1/2           BGBCC_Init [5]
                0.00    0.00       1/2           BGBGC_Init <cycle 7> [98]
[556]    0.0    0.00    0.00       2         thMutex [556]
-----------------------------------------------
                0.00    0.00       1/1           BASM_InitLink [561]
[557]    0.0    0.00    0.00       1         BASM_AllocDataChunk [557]
                0.00    0.00       1/2           BASM_AllocChunkBuffer [539]
-----------------------------------------------
                0.00    0.00       1/1           BASM_InitLink [561]
[558]    0.0    0.00    0.00       1         BASM_AllocTextChunk [558]
                0.00    0.00       1/2           BASM_AllocChunkBuffer [539]
-----------------------------------------------
                0.00    0.00       1/1           SXIL_Init [27]
[559]    0.0    0.00    0.00       1         BASM_CPUID_Feature [559]
-----------------------------------------------
                0.00    0.00       1/1           BASM_SetScanRange [563]
[560]    0.0    0.00    0.00       1         BASM_GetGCFuncs [560]
-----------------------------------------------
                0.00    0.00       1/1           BASM_Init <cycle 8> [124]
[561]    0.0    0.00    0.00       1         BASM_InitLink [561]
                0.00    0.00       1/14          BASM_InitRand [486]
                0.00    0.00       1/1           BASM_AllocTextChunk [558]
                0.00    0.00       1/1           BASM_AllocDataChunk [557]
-----------------------------------------------
                0.00    0.00       1/1           BASM_Init <cycle 8> [124]
[562]    0.0    0.00    0.00       1         BASM_NewContext [562]
-----------------------------------------------
                0.00    0.00       1/1           BGBCC_Init [5]
[563]    0.0    0.00    0.00       1         BASM_SetScanRange [563]
                0.00    0.00       1/1           BASM_GetGCFuncs [560]
-----------------------------------------------
                                   1             BGBDY_Init <cycle 7> [380]
[564]    0.0    0.00    0.00       1         BGBDY_SetMark <cycle 7> [564]
                                   1             BGBDY_FetchType <cycle 7> [399]
-----------------------------------------------
                                   1             BGBDY_Init <cycle 7> [380]
[565]    0.0    0.00    0.00       1         BGBDY_SetPreserve <cycle 7> [565]
                                   1             BGBDY_FetchType <cycle 7> [399]
-----------------------------------------------
                0.00    0.00       1/1           BGBGC_InitCons [571]
[566]    0.0    0.00    0.00       1         BGBGC_AllocCBlk [566]
-----------------------------------------------
                0.00    0.00       1/1           BGBGC_Alloc [404]
[567]    0.0    0.00    0.00       1         BGBGC_AllocLObj [567]
-----------------------------------------------
                0.00    0.00       1/1           BGBGC_ThreadProc@4 [101]
[568]    0.0    0.00    0.00       1         BGBGC_CollectLoop [568]
                0.00    0.00     235/235         thSleep [382]
-----------------------------------------------
                0.00    0.00       1/1           BGBGC_Alloc [404]
[569]    0.0    0.00    0.00       1         BGBGC_CollectUnpause [569]
-----------------------------------------------
                0.00    0.00       1/1           BGBGC_Alloc [404]
[570]    0.0    0.00    0.00       1         BGBGC_CollectUnpauseDelay [570]
-----------------------------------------------
                0.00    0.00       1/1           BGBGC_Init <cycle 7> [98]
[571]    0.0    0.00    0.00       1         BGBGC_InitCons [571]
                0.00    0.00       1/1           BGBGC_AllocCBlk [566]
-----------------------------------------------
                0.00    0.00       1/1           BGBGC_Init <cycle 7> [98]
[572]    0.0    0.00    0.00       1         BGBGC_InitLow [572]
-----------------------------------------------
                0.00    0.00       1/1           BGBGC_SetLockObj [574]
[573]    0.0    0.00    0.00       1         BGBGC_LookupLObj [573]
-----------------------------------------------
                0.00    0.00       1/1           gclock [579]
[574]    0.0    0.00    0.00       1         BGBGC_SetLockObj [574]
                0.00    0.00       1/127         BGBGC_GetChunk [410]
                0.00    0.00       1/1           BGBGC_LookupLObj [573]
-----------------------------------------------
                0.00    0.00       1/1           gc_init [214]
[575]    0.0    0.00    0.00       1         BGBGC_StackBase [575]
-----------------------------------------------
                0.00    0.00       1/1           SXIL_XFloat_Init [39]
[576]    0.0    0.00    0.00       1         SXIL_RegisterUnary [576]
                0.00    0.00       1/3           SXIL_RegisterOperator [537]
-----------------------------------------------
                0.00    0.00       1/1           BASM_InitRand [486]
[577]    0.0    0.00    0.00       1         basm_genseed [577]
-----------------------------------------------
                                   1             BASM_Init <cycle 8> [124]
[578]    0.0    0.00    0.00       1         basm_print <cycle 8> [578]
                0.00    0.00       1/7           basm_puts [516]
                                   1             BASM_Init <cycle 8> [124]
-----------------------------------------------
                0.00    0.00       1/1           BGBDY_HashSymbolQuick [158]
[579]    0.0    0.00    0.00       1         gclock [579]
                0.00    0.00       1/1           BGBGC_SetLockObj [574]
-----------------------------------------------
                0.00    0.00       1/1           bgbgc_thread_init [86]
[580]    0.0    0.00    0.00       1         thGetContext [580]
-----------------------------------------------
                0.00    0.00       1/1           vf_init <cycle 6> [76]
[581]    0.0    0.00    0.00       1         vfdir_init [581]
                0.00    0.00       1/3           vf_register_fs [538]
-----------------------------------------------
                0.00    0.00       1/1           vf_init <cycle 6> [76]
[582]    0.0    0.00    0.00       1         vfzip_init [582]
                0.00    0.00       1/3           vf_register_fs [538]
-----------------------------------------------
                0.00    0.00       1/1           vf_init <cycle 6> [76]
[583]    0.0    0.00    0.00       1         vfzpak_init [583]
                0.00    0.00       1/3           vf_register_fs [538]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
